codi_municipi	nom_municipi	codi_provincia	nom_provincia
189	San Bartolomé	35	Palmas, Las
192	San Bartolomé de Tirajana	35	Palmas, Las
206	Aldea de San Nicolás, La	35	Palmas, Las
213	Santa Brígida	35	Palmas, Las
228	Santa Lucía de Tirajana	35	Palmas, Las
234	Santa María de Guía de Gran Canaria	35	Palmas, Las
249	Teguise	35	Palmas, Las
252	Tejeda	35	Palmas, Las
265	Telde	35	Palmas, Las
271	Teror	35	Palmas, Las
287	Tías	35	Palmas, Las
290	Tinajo	35	Palmas, Las
304	Tuineje	35	Palmas, Las
311	Valsequillo de Gran Canaria	35	Palmas, Las
326	Valleseco	35	Palmas, Las
332	Vega de San Mateo	35	Palmas, Las
347	Yaiza	35	Palmas, Las
10	Arbo	36	Pontevedra
25	Barro	36	Pontevedra
31	Baiona	36	Pontevedra
46	Bueu	36	Pontevedra
59	Caldas de Reis	36	Pontevedra
62	Cambados	36	Pontevedra
78	Campo Lameiro	36	Pontevedra
84	Cangas	36	Pontevedra
97	Cañiza, A	36	Pontevedra
101	Catoira	36	Pontevedra
139	Covelo	36	Pontevedra
144	Crecente	36	Pontevedra
157	Cuntis	36	Pontevedra
160	Dozón	36	Pontevedra
176	Estrada, A	36	Pontevedra
182	Forcarei	36	Pontevedra
195	Fornelos de Montes	36	Pontevedra
209	Agolada	36	Pontevedra
216	Gondomar	36	Pontevedra
221	Grove, O	36	Pontevedra
237	Guarda, A	36	Pontevedra
242	Lalín	36	Pontevedra
255	Lama, A	36	Pontevedra
268	Marín	36	Pontevedra
274	Meaño	36	Pontevedra
280	Meis	36	Pontevedra
293	Moaña	36	Pontevedra
307	Mondariz	36	Pontevedra
314	Mondariz-Balneario	36	Pontevedra
329	Moraña	36	Pontevedra
335	Mos	36	Pontevedra
340	Neves, As	36	Pontevedra
353	Nigrán	36	Pontevedra
366	Oia	36	Pontevedra
372	Pazos de Borbén	36	Pontevedra
388	Pontevedra	36	Pontevedra
391	Porriño, O	36	Pontevedra
405	Portas	36	Pontevedra
412	Poio	36	Pontevedra
427	Ponteareas	36	Pontevedra
433	Ponte Caldelas	36	Pontevedra
448	Pontecesures	36	Pontevedra
451	Redondela	36	Pontevedra
464	Ribadumia	36	Pontevedra
470	Rodeiro	36	Pontevedra
486	Rosal, O	36	Pontevedra
499	Salceda de Caselas	36	Pontevedra
502	Salvaterra de Miño	36	Pontevedra
519	Sanxenxo	36	Pontevedra
524	Silleda	36	Pontevedra
530	Soutomaior	36	Pontevedra
545	Tomiño	36	Pontevedra
558	Tui	36	Pontevedra
561	Valga	36	Pontevedra
577	Vigo	36	Pontevedra
583	Vilaboa	36	Pontevedra
596	Vila de Cruces	36	Pontevedra
600	Vilagarcía de Arousa	36	Pontevedra
617	Vilanova de Arousa	36	Pontevedra
9011	Illa de Arousa, A	36	Pontevedra
9026	Cerdedo-Cotobade	36	Pontevedra
16	Abusejo	37	Salamanca
21	Agallas	37	Salamanca
37	Ahigal de los Aceiteros	37	Salamanca
42	Ahigal de Villarino	37	Salamanca
55	Alameda de Gardón, La	37	Salamanca
68	Alamedilla, La	37	Salamanca
74	Alaraz	37	Salamanca
80	Alba de Tormes	37	Salamanca
93	Alba de Yeltes	37	Salamanca
107	Alberca, La	37	Salamanca
114	Alberguería de Argañán, La	37	Salamanca
129	Alconada	37	Salamanca
135	Aldeacipreste	37	Salamanca
140	Aldeadávila de la Ribera	37	Salamanca
153	Aldea del Obispo	37	Salamanca
166	Aldealengua	37	Salamanca
172	Aldeanueva de Figueroa	37	Salamanca
188	Aldeanueva de la Sierra	37	Salamanca
191	Aldearrodrigo	37	Salamanca
205	Aldearrubia	37	Salamanca
212	Aldeaseca de Alba	37	Salamanca
227	Aldeaseca de la Frontera	37	Salamanca
233	Aldeatejada	37	Salamanca
248	Aldeavieja de Tormes	37	Salamanca
251	Aldehuela de la Bóveda	37	Salamanca
264	Aldehuela de Yeltes	37	Salamanca
270	Almenara de Tormes	37	Salamanca
286	Almendra	37	Salamanca
299	Anaya de Alba	37	Salamanca
303	Añover de Tormes	37	Salamanca
310	Arabayona de Mógica	37	Salamanca
325	Arapiles	37	Salamanca
331	Arcediano	37	Salamanca
346	Arco, El	37	Salamanca
359	Armenteros	37	Salamanca
362	San Miguel del Robledo	37	Salamanca
378	Atalaya, La	37	Salamanca
384	Babilafuente	37	Salamanca
397	Bañobárez	37	Salamanca
401	Barbadillo	37	Salamanca
418	Barbalos	37	Salamanca
423	Barceo	37	Salamanca
444	Barruecopardo	37	Salamanca
457	Bastida, La	37	Salamanca
460	Béjar	37	Salamanca
476	Beleña	37	Salamanca
495	Bermellar	37	Salamanca
508	Berrocal de Huebra	37	Salamanca
515	Berrocal de Salvatierra	37	Salamanca
520	Boada	37	Salamanca
541	Bodón, El	37	Salamanca
554	Bogajo	37	Salamanca
567	Bouza, La	37	Salamanca
573	Bóveda del Río Almar	37	Salamanca
589	Brincones	37	Salamanca
592	Buenamadre	37	Salamanca
606	Buenavista	37	Salamanca
613	Cabaco, El	37	Salamanca
628	Cabezabellosa de la Calzada	37	Salamanca
634	Cabeza de Béjar, La	37	Salamanca
652	Cabeza del Caballo	37	Salamanca
671	Cabrerizos	37	Salamanca
687	Cabrillas	37	Salamanca
690	Calvarrasa de Abajo	37	Salamanca
704	Calvarrasa de Arriba	37	Salamanca
711	Calzada de Béjar, La	37	Salamanca
726	Calzada de Don Diego	37	Salamanca
732	Calzada de Valdunciel	37	Salamanca
747	Campillo de Azaba	37	Salamanca
779	Campo de Peñaranda, El	37	Salamanca
785	Candelario	37	Salamanca
798	Canillas de Abajo	37	Salamanca
802	Cantagallo	37	Salamanca
819	Cantalapiedra	37	Salamanca
824	Cantalpino	37	Salamanca
830	Cantaracillo	37	Salamanca
858	Carbajosa de la Sagrada	37	Salamanca
861	Carpio de Azaba	37	Salamanca
877	Carrascal de Barregas	37	Salamanca
883	Carrascal del Obispo	37	Salamanca
896	Casafranca	37	Salamanca
900	Casas del Conde, Las	37	Salamanca
917	Casillas de Flores	37	Salamanca
922	Castellanos de Moriscos	37	Salamanca
969	Castillejo de Martín Viejo	37	Salamanca
975	Castraz	37	Salamanca
981	Cepeda	37	Salamanca
994	Cereceda de la Sierra	37	Salamanca
1008	Cerezal de Peñahorcada	37	Salamanca
1015	Cerralbo	37	Salamanca
1020	Cerro, El	37	Salamanca
1036	Cespedosa de Tormes	37	Salamanca
1041	Cilleros de la Bastida	37	Salamanca
1067	Cipérez	37	Salamanca
1073	Ciudad Rodrigo	37	Salamanca
1089	Coca de Alba	37	Salamanca
1092	Colmenar de Montemayor	37	Salamanca
1106	Cordovilla	37	Salamanca
1128	Cristóbal	37	Salamanca
1134	Cubo de Don Sancho, El	37	Salamanca
1149	Chagarcía Medianero	37	Salamanca
1152	Dios le Guarde	37	Salamanca
1165	Doñinos de Ledesma	37	Salamanca
1171	Doñinos de Salamanca	37	Salamanca
1187	Éjeme	37	Salamanca
1190	Encina, La	37	Salamanca
1204	Encina de San Silvestre	37	Salamanca
1211	Encinas de Abajo	37	Salamanca
1226	Encinas de Arriba	37	Salamanca
1232	Encinasola de los Comendadores	37	Salamanca
1247	Endrinal	37	Salamanca
1250	Escurial de la Sierra	37	Salamanca
1263	Espadaña	37	Salamanca
1279	Espeja	37	Salamanca
1285	Espino de la Orbada	37	Salamanca
1298	Florida de Liébana	37	Salamanca
1302	Forfoleda	37	Salamanca
1319	Frades de la Sierra	37	Salamanca
1324	Fregeneda, La	37	Salamanca
1330	Fresnedoso	37	Salamanca
1345	Fresno Alhándiga	37	Salamanca
1358	Fuente de San Esteban, La	37	Salamanca
1361	Fuenteguinaldo	37	Salamanca
1377	Fuenteliante	37	Salamanca
1383	Fuenterroble de Salvatierra	37	Salamanca
1396	Fuentes de Béjar	37	Salamanca
1400	Fuentes de Oñoro	37	Salamanca
1417	Gajates	37	Salamanca
1422	Galindo y Perahuy	37	Salamanca
1438	Galinduste	37	Salamanca
1443	Galisancho	37	Salamanca
1456	Gallegos de Argañán	37	Salamanca
1469	Gallegos de Solmirón	37	Salamanca
1475	Garcibuey	37	Salamanca
1481	Garcihernández	37	Salamanca
1494	Garcirrey	37	Salamanca
1507	Gejuelo del Barro	37	Salamanca
1514	Golpejas	37	Salamanca
1529	Gomecello	37	Salamanca
1540	Guadramiro	37	Salamanca
1553	Guijo de Ávila	37	Salamanca
1566	Guijuelo	37	Salamanca
1572	Herguijuela de Ciudad Rodrigo	37	Salamanca
1588	Herguijuela de la Sierra	37	Salamanca
1591	Herguijuela del Campo	37	Salamanca
1605	Hinojosa de Duero	37	Salamanca
1612	Horcajo de Montemayor	37	Salamanca
1627	Horcajo Medianero	37	Salamanca
1633	Hoya, La	37	Salamanca
1648	Huerta	37	Salamanca
1651	Iruelos	37	Salamanca
1664	Ituero de Azaba	37	Salamanca
1670	Juzbado	37	Salamanca
1686	Lagunilla	37	Salamanca
1699	Larrodrigo	37	Salamanca
1703	Ledesma	37	Salamanca
1710	Ledrada	37	Salamanca
1725	Linares de Riofrío	37	Salamanca
1731	Lumbrales	37	Salamanca
1746	Macotera	37	Salamanca
1759	Machacón	37	Salamanca
1762	Madroñal	37	Salamanca
1778	Maíllo, El	37	Salamanca
1784	Malpartida	37	Salamanca
1797	Mancera de Abajo	37	Salamanca
1801	Manzano, El	37	Salamanca
1818	Martiago	37	Salamanca
1823	Martinamor	37	Salamanca
1839	Martín de Yeltes	37	Salamanca
1844	Masueco	37	Salamanca
1857	Castellanos de Villiquera	37	Salamanca
1860	Mata de Ledesma, La	37	Salamanca
1876	Matilla de los Caños del Río	37	Salamanca
1882	Maya, La	37	Salamanca
1895	Membribe de la Sierra	37	Salamanca
1909	Mieza	37	Salamanca
1916	Milano, El	37	Salamanca
1921	Miranda de Azán	37	Salamanca
1937	Miranda del Castañar	37	Salamanca
1942	Mogarraz	37	Salamanca
1955	Molinillo	37	Salamanca
1968	Monforte de la Sierra	37	Salamanca
1974	Monleón	37	Salamanca
1980	Monleras	37	Salamanca
1993	Monsagro	37	Salamanca
2007	Montejo	37	Salamanca
2014	Montemayor del Río	37	Salamanca
2029	Monterrubio de Armuña	37	Salamanca
2035	Monterrubio de la Sierra	37	Salamanca
2040	Morasverdes	37	Salamanca
2053	Morille	37	Salamanca
2066	Moríñigo	37	Salamanca
2072	Moriscos	37	Salamanca
2088	Moronta	37	Salamanca
2091	Mozárbez	37	Salamanca
2112	Narros de Matalayegua	37	Salamanca
2127	Navacarros	37	Salamanca
2133	Nava de Béjar	37	Salamanca
2148	Nava de Francia	37	Salamanca
2151	Nava de Sotrobal	37	Salamanca
2164	Navales	37	Salamanca
2170	Navalmoral de Béjar	37	Salamanca
2186	Navamorales	37	Salamanca
2199	Navarredonda de la Rinconada	37	Salamanca
2210	Navasfrías	37	Salamanca
2225	Negrilla de Palencia	37	Salamanca
2231	Olmedo de Camaces	37	Salamanca
2246	Orbada, La	37	Salamanca
2259	Pajares de la Laguna	37	Salamanca
2262	Palacios del Arzobispo	37	Salamanca
2284	Palaciosrubios	37	Salamanca
2297	Palencia de Negrilla	37	Salamanca
2301	Parada de Arriba	37	Salamanca
2318	Parada de Rubiales	37	Salamanca
2323	Paradinas de San Juan	37	Salamanca
2339	Pastores	37	Salamanca
2344	Payo, El	37	Salamanca
2357	Pedraza de Alba	37	Salamanca
2360	Pedrosillo de Alba	37	Salamanca
2376	Pedrosillo de los Aires	37	Salamanca
2382	Pedrosillo el Ralo	37	Salamanca
2395	Pedroso de la Armuña, El	37	Salamanca
2409	Pelabravo	37	Salamanca
2416	Pelarrodríguez	37	Salamanca
2421	Pelayos	37	Salamanca
2437	Peña, La	37	Salamanca
2442	Peñacaballera	37	Salamanca
2455	Peñaparda	37	Salamanca
2468	Peñaranda de Bracamonte	37	Salamanca
2474	Peñarandilla	37	Salamanca
2480	Peralejos de Abajo	37	Salamanca
2493	Peralejos de Arriba	37	Salamanca
2506	Pereña de la Ribera	37	Salamanca
2513	Peromingo	37	Salamanca
2528	Pinedas	37	Salamanca
2534	Pino de Tormes, El	37	Salamanca
2549	Pitiegua	37	Salamanca
2552	Pizarral	37	Salamanca
2565	Poveda de las Cintas	37	Salamanca
2571	Pozos de Hinojo	37	Salamanca
2587	Puebla de Azaba	37	Salamanca
2590	Puebla de San Medel	37	Salamanca
2604	Puebla de Yeltes	37	Salamanca
2611	Puente del Congosto	37	Salamanca
2626	Puertas	37	Salamanca
2632	Puerto de Béjar	37	Salamanca
2647	Puerto Seguro	37	Salamanca
2650	Rágama	37	Salamanca
2663	Redonda, La	37	Salamanca
2679	Retortillo	37	Salamanca
2685	Rinconada de la Sierra, La	37	Salamanca
2698	Robleda	37	Salamanca
2702	Robliza de Cojos	37	Salamanca
2719	Rollán	37	Salamanca
2724	Saelices el Chico	37	Salamanca
2730	Sagrada, La	37	Salamanca
2745	Salamanca	37	Salamanca
2758	Saldeana	37	Salamanca
2761	Salmoral	37	Salamanca
2777	Salvatierra de Tormes	37	Salamanca
2783	San Cristóbal de la Cuesta	37	Salamanca
2796	Sancti-Spíritus	37	Salamanca
2800	Sanchón de la Ribera	37	Salamanca
2817	Sanchón de la Sagrada	37	Salamanca
2822	Sanchotello	37	Salamanca
2838	Sando	37	Salamanca
2843	San Esteban de la Sierra	37	Salamanca
2856	San Felices de los Gallegos	37	Salamanca
2869	San Martín del Castañar	37	Salamanca
2875	San Miguel de Valero	37	Salamanca
2881	San Morales	37	Salamanca
2894	San Muñoz	37	Salamanca
2908	San Pedro del Valle	37	Salamanca
2915	San Pedro de Rozados	37	Salamanca
2920	San Pelayo de Guareña	37	Salamanca
2936	Santa María de Sando	37	Salamanca
2941	Santa Marta de Tormes	37	Salamanca
2967	Santiago de la Puebla	37	Salamanca
2973	Santibáñez de Béjar	37	Salamanca
2989	Santibáñez de la Sierra	37	Salamanca
2992	Santiz	37	Salamanca
3006	Santos, Los	37	Salamanca
3013	Sardón de los Frailes	37	Salamanca
3028	Saucelle	37	Salamanca
3034	Sahugo, El	37	Salamanca
3049	Sepulcro-Hilario	37	Salamanca
3052	Sequeros	37	Salamanca
3065	Serradilla del Arroyo	37	Salamanca
3071	Serradilla del Llano	37	Salamanca
3090	Sierpe, La	37	Salamanca
3104	Sieteiglesias de Tormes	37	Salamanca
3111	Sobradillo	37	Salamanca
3126	Sorihuela	37	Salamanca
3132	Sotoserrano	37	Salamanca
3147	Tabera de Abajo	37	Salamanca
3150	Tala, La	37	Salamanca
3163	Tamames	37	Salamanca
3179	Tarazona de Guareña	37	Salamanca
3185	Tardáguila	37	Salamanca
3198	Tejado, El	37	Salamanca
3202	Tejeda y Segoyuela	37	Salamanca
3219	Tenebrón	37	Salamanca
3224	Terradillos	37	Salamanca
3230	Topas	37	Salamanca
3245	Tordillos	37	Salamanca
3258	Tornadizo, El	37	Salamanca
3277	Torresmenudas	37	Salamanca
3283	Trabanca	37	Salamanca
3296	Tremedal de Tormes	37	Salamanca
3300	Valdecarros	37	Salamanca
3317	Valdefuentes de Sangusín	37	Salamanca
3322	Valdehijaderos	37	Salamanca
3338	Valdelacasa	37	Salamanca
3343	Valdelageve	37	Salamanca
3356	Valdelosa	37	Salamanca
3369	Valdemierque	37	Salamanca
3375	Valderrodrigo	37	Salamanca
3381	Valdunciel	37	Salamanca
3394	Valero	37	Salamanca
3408	Valsalabroso	37	Salamanca
3415	Valverde de Valdelacasa	37	Salamanca
3420	Valverdón	37	Salamanca
3436	Vallejera de Riofrío	37	Salamanca
3441	Vecinos	37	Salamanca
3454	Vega de Tirados	37	Salamanca
3467	Veguillas, Las	37	Salamanca
3473	Vellés, La	37	Salamanca
3489	Ventosa del Río Almar	37	Salamanca
3492	Vídola, La	37	Salamanca
3505	Vilvestre	37	Salamanca
3512	Villaflores	37	Salamanca
3527	Villagonzalo de Tormes	37	Salamanca
3533	Villalba de los Llanos	37	Salamanca
3548	Villamayor	37	Salamanca
3551	Villanueva del Conde	37	Salamanca
3564	Villar de Argañán	37	Salamanca
3570	Villar de Ciervo	37	Salamanca
3586	Villar de Gallimazo	37	Salamanca
3599	Villar de la Yegua	37	Salamanca
3603	Villar de Peralonso	37	Salamanca
3610	Villar de Samaniego	37	Salamanca
3625	Villares de la Reina	37	Salamanca
3631	Villares de Yeltes	37	Salamanca
3646	Villarino de los Aires	37	Salamanca
3659	Villarmayor	37	Salamanca
3662	Villarmuerto	37	Salamanca
3678	Villasbuenas	37	Salamanca
3684	Villasdardo	37	Salamanca
3697	Villaseco de los Gamitos	37	Salamanca
3701	Villaseco de los Reyes	37	Salamanca
3718	Villasrubias	37	Salamanca
3723	Villaverde de Guareña	37	Salamanca
3739	Villavieja de Yeltes	37	Salamanca
3744	Villoria	37	Salamanca
3757	Villoruela	37	Salamanca
3760	Vitigudino	37	Salamanca
3776	Yecla de Yeltes	37	Salamanca
3782	Zamarra	37	Salamanca
3795	Zamayón	37	Salamanca
3809	Zarapicos	37	Salamanca
3816	Zarza de Pumareda, La	37	Salamanca
3821	Zorita de la Frontera	37	Salamanca
12	Adeje	38	Santa Cruz de Tenerife
27	Agulo	38	Santa Cruz de Tenerife
33	Alajeró	38	Santa Cruz de Tenerife
48	Arafo	38	Santa Cruz de Tenerife
51	Arico	38	Santa Cruz de Tenerife
64	Arona	38	Santa Cruz de Tenerife
70	Barlovento	38	Santa Cruz de Tenerife
86	Breña Alta	38	Santa Cruz de Tenerife
99	Breña Baja	38	Santa Cruz de Tenerife
103	Buenavista del Norte	38	Santa Cruz de Tenerife
110	Candelaria	38	Santa Cruz de Tenerife
125	Fasnia	38	Santa Cruz de Tenerife
131	Frontera	38	Santa Cruz de Tenerife
146	Fuencaliente de la Palma	38	Santa Cruz de Tenerife
159	Garachico	38	Santa Cruz de Tenerife
162	Garafía	38	Santa Cruz de Tenerife
178	Granadilla de Abona	38	Santa Cruz de Tenerife
184	Guancha, La	38	Santa Cruz de Tenerife
197	Guía de Isora	38	Santa Cruz de Tenerife
201	Güímar	38	Santa Cruz de Tenerife
218	Hermigua	38	Santa Cruz de Tenerife
223	Icod de los Vinos	38	Santa Cruz de Tenerife
239	San Cristóbal de La Laguna	38	Santa Cruz de Tenerife
244	Llanos de Aridane, Los	38	Santa Cruz de Tenerife
257	Matanza de Acentejo, La	38	Santa Cruz de Tenerife
260	Orotava, La	38	Santa Cruz de Tenerife
276	Paso, El	38	Santa Cruz de Tenerife
282	Puerto de la Cruz	38	Santa Cruz de Tenerife
295	Puntagorda	38	Santa Cruz de Tenerife
309	Puntallana	38	Santa Cruz de Tenerife
316	Realejos, Los	38	Santa Cruz de Tenerife
321	Rosario, El	38	Santa Cruz de Tenerife
337	San Andrés y Sauces	38	Santa Cruz de Tenerife
342	San Juan de la Rambla	38	Santa Cruz de Tenerife
355	San Miguel de Abona	38	Santa Cruz de Tenerife
368	San Sebastián de la Gomera	38	Santa Cruz de Tenerife
374	Santa Cruz de la Palma	38	Santa Cruz de Tenerife
380	Santa Cruz de Tenerife	38	Santa Cruz de Tenerife
393	Santa Úrsula	38	Santa Cruz de Tenerife
407	Santiago del Teide	38	Santa Cruz de Tenerife
414	Sauzal, El	38	Santa Cruz de Tenerife
429	Silos, Los	38	Santa Cruz de Tenerife
435	Tacoronte	38	Santa Cruz de Tenerife
440	Tanque, El	38	Santa Cruz de Tenerife
453	Tazacorte	38	Santa Cruz de Tenerife
466	Tegueste	38	Santa Cruz de Tenerife
472	Tijarafe	38	Santa Cruz de Tenerife
488	Valverde	38	Santa Cruz de Tenerife
491	Valle Gran Rey	38	Santa Cruz de Tenerife
504	Vallehermoso	38	Santa Cruz de Tenerife
511	Victoria de Acentejo, La	38	Santa Cruz de Tenerife
526	Vilaflor de Chasna	38	Santa Cruz de Tenerife
532	Villa de Mazo	38	Santa Cruz de Tenerife
9013	Pinar de El Hierro, El	38	Santa Cruz de Tenerife
15	Alfoz de Lloredo	39	Cantàbria
20	Ampuero	39	Cantàbria
36	Anievas	39	Cantàbria
41	Arenas de Iguña	39	Cantàbria
54	Argoños	39	Cantàbria
67	Arnuero	39	Cantàbria
73	Arredondo	39	Cantàbria
89	Astillero, El	39	Cantàbria
92	Bárcena de Cicero	39	Cantàbria
106	Bárcena de Pie de Concha	39	Cantàbria
113	Bareyo	39	Cantàbria
128	Cabezón de la Sal	39	Cantàbria
134	Cabezón de Liébana	39	Cantàbria
149	Cabuérniga	39	Cantàbria
152	Camaleño	39	Cantàbria
165	Camargo	39	Cantàbria
171	Campoo de Yuso	39	Cantàbria
187	Cartes	39	Cantàbria
190	Castañeda	39	Cantàbria
204	Castro-Urdiales	39	Cantàbria
211	Cieza	39	Cantàbria
226	Cillorigo de Liébana	39	Cantàbria
232	Colindres	39	Cantàbria
247	Comillas	39	Cantàbria
250	Corrales de Buelna, Los	39	Cantàbria
263	Corvera de Toranzo	39	Cantàbria
279	Campoo de Enmedio	39	Cantàbria
285	Entrambasaguas	39	Cantàbria
298	Escalante	39	Cantàbria
302	Guriezo	39	Cantàbria
319	Hazas de Cesto	39	Cantàbria
324	Hermandad de Campoo de Suso	39	Cantàbria
330	Herrerías	39	Cantàbria
345	Lamasón	39	Cantàbria
358	Laredo	39	Cantàbria
361	Liendo	39	Cantàbria
377	Liérganes	39	Cantàbria
383	Limpias	39	Cantàbria
396	Luena	39	Cantàbria
400	Marina de Cudeyo	39	Cantàbria
417	Mazcuerras	39	Cantàbria
422	Medio Cudeyo	39	Cantàbria
438	Meruelo	39	Cantàbria
443	Miengo	39	Cantàbria
456	Miera	39	Cantàbria
469	Molledo	39	Cantàbria
475	Noja	39	Cantàbria
481	Penagos	39	Cantàbria
494	Peñarrubia	39	Cantàbria
507	Pesaguero	39	Cantàbria
514	Pesquera	39	Cantàbria
529	Piélagos	39	Cantàbria
535	Polaciones	39	Cantàbria
540	Polanco	39	Cantàbria
553	Potes	39	Cantàbria
566	Puente Viesgo	39	Cantàbria
572	Ramales de la Victoria	39	Cantàbria
588	Rasines	39	Cantàbria
591	Reinosa	39	Cantàbria
605	Reocín	39	Cantàbria
612	Ribamontán al Mar	39	Cantàbria
627	Ribamontán al Monte	39	Cantàbria
633	Rionansa	39	Cantàbria
648	Riotuerto	39	Cantàbria
651	Rozas de Valdearroyo, Las	39	Cantàbria
664	Ruente	39	Cantàbria
670	Ruesga	39	Cantàbria
686	Ruiloba	39	Cantàbria
699	San Felices de Buelna	39	Cantàbria
703	San Miguel de Aguayo	39	Cantàbria
710	San Pedro del Romeral	39	Cantàbria
725	San Roque de Riomiera	39	Cantàbria
731	Santa Cruz de Bezana	39	Cantàbria
746	Santa María de Cayón	39	Cantàbria
759	Santander	39	Cantàbria
762	Santillana del Mar	39	Cantàbria
778	Santiurde de Reinosa	39	Cantàbria
784	Santiurde de Toranzo	39	Cantàbria
797	Santoña	39	Cantàbria
801	San Vicente de la Barquera	39	Cantàbria
818	Saro	39	Cantàbria
823	Selaya	39	Cantàbria
839	Soba	39	Cantàbria
844	Solórzano	39	Cantàbria
857	Suances	39	Cantàbria
860	Tojos, Los	39	Cantàbria
876	Torrelavega	39	Cantàbria
882	Tresviso	39	Cantàbria
895	Tudanca	39	Cantàbria
909	Udías	39	Cantàbria
916	Valdáliga	39	Cantàbria
921	Valdeolea	39	Cantàbria
937	Valdeprado del Río	39	Cantàbria
942	Valderredible	39	Cantàbria
955	Val de San Vicente	39	Cantàbria
968	Vega de Liébana	39	Cantàbria
974	Vega de Pas	39	Cantàbria
980	Villacarriedo	39	Cantàbria
993	Villaescusa	39	Cantàbria
1007	Villafufre	39	Cantàbria
1014	Valle de Villaverde	39	Cantàbria
1029	Voto	39	Cantàbria
19	Abades	40	Segòvia
24	Adrada de Pirón	40	Segòvia
30	Adrados	40	Segòvia
45	Aguilafuente	40	Segòvia
58	Alconada de Maderuelo	40	Segòvia
61	Aldealcorvo	40	Segòvia
77	Aldealengua de Pedraza	40	Segòvia
83	Aldealengua de Santa María	40	Segòvia
96	Aldeanueva de la Serrezuela	40	Segòvia
100	Aldeanueva del Codonal	40	Segòvia
122	Aldea Real	40	Segòvia
138	Aldeasoña	40	Segòvia
143	Aldehorno	40	Segòvia
156	Aldehuela del Codonal	40	Segòvia
169	Aldeonte	40	Segòvia
175	Anaya	40	Segòvia
181	Añe	40	Segòvia
194	Arahuetes	40	Segòvia
208	Arcones	40	Segòvia
215	Arevalillo de Cega	40	Segòvia
220	Armuña	40	Segòvia
241	Ayllón	40	Segòvia
254	Barbolla	40	Segòvia
267	Basardilla	40	Segòvia
289	Bercial	40	Segòvia
292	Bercimuel	40	Segòvia
306	Bernardos	40	Segòvia
313	Bernuy de Porreros	40	Segòvia
328	Boceguillas	40	Segòvia
334	Brieva	40	Segòvia
349	Caballar	40	Segòvia
352	Cabañas de Polendos	40	Segòvia
365	Cabezuela	40	Segòvia
371	Calabazas de Fuentidueña	40	Segòvia
390	Campo de San Pedro	40	Segòvia
404	Cantalejo	40	Segòvia
411	Cantimpalos	40	Segòvia
432	Carbonero el Mayor	40	Segòvia
447	Carrascal del Río	40	Segòvia
450	Casla	40	Segòvia
463	Castillejo de Mesleón	40	Segòvia
479	Castro de Fuentidueña	40	Segòvia
485	Castrojimeno	40	Segòvia
498	Castroserna de Abajo	40	Segòvia
518	Castroserracín	40	Segòvia
523	Cedillo de la Torre	40	Segòvia
539	Cerezo de Abajo	40	Segòvia
544	Cerezo de Arriba	40	Segòvia
557	Cilleruelo de San Mamés	40	Segòvia
560	Cobos de Fuentidueña	40	Segòvia
576	Coca	40	Segòvia
582	Codorniz	40	Segòvia
595	Collado Hermoso	40	Segòvia
609	Condado de Castilnovo	40	Segòvia
616	Corral de Ayllón	40	Segòvia
621	Cubillo	40	Segòvia
637	Cuéllar	40	Segòvia
655	Chañe	40	Segòvia
680	Domingo García	40	Segòvia
